latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
10.62684,29.60124,337.83,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.06,4.52,D
10.62753,29.60547,337.69,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.28,5.95,D
10.62783,30.54769,335.03,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.04,3.43,D
10.63044,31.4691,337.41,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,310.85,4.97,D
10.63065,28.68457,335.14,0.52,0.41,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.76,3.11,D
10.63462,30.93637,339.61,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.46,2.68,D
10.63524,28.68863,338.45,0.52,0.41,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.55,5.95,D
10.63527,31.46852,338.63,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,313.36,5.12,D
10.63554,31.1194,348.22,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,313.75,15.45,D
10.63585,31.47216,341.37,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.21,6.96,D
10.63604,28.69333,335.81,0.52,0.41,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.36,5.38,D
10.63805,28.11033,341.27,0.56,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.51,5.63,D
10.63894,31.11885,349.02,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.32,15.45,D
10.64625,30.83794,348.82,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.28,4.91,D
10.64629,30.87671,341.72,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.14,8.17,D
10.64686,30.84171,341.31,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,312.66,7.03,D
10.64688,30.88047,340.47,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.38,4.33,D
10.64746,27.86246,338.24,0.38,0.43,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.95,1.74,D
10.64788,31.37334,341.36,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.75,7.26,D
10.64888,30.87613,337.25,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.99,5.93,D
10.64968,30.83739,343,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.02,3.13,D
10.64992,26.81846,343.66,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.08,9.79,D
10.65063,26.82252,346.95,0.44,0.46,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.78,9.79,D
10.65154,30.27134,334.26,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,302.57,2.91,D
10.65246,30.52381,334.05,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.87,1.94,D
10.65407,30.94861,336.32,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.44,4.55,D
10.65511,27.71187,335.9,0.39,0.44,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.6,1.52,D
10.65815,30.82442,340.9,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.57,6.54,D
10.6584,30.53871,336.47,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.18,2.43,D
10.65915,27.71117,341.01,0.39,0.44,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.39,4.62,D
10.66118,30.84329,338.03,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,310.67,4.48,D
10.66187,30.53814,333.67,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.12,2.43,D
10.66332,30.27759,344.98,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.9,6.77,D
10.66402,30.27778,338.15,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.3,8.31,D
10.66481,29.6297,340.31,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.41,3.69,D
10.66545,29.63016,344.46,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.63,5.03,D
10.66621,30.2692,345.35,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.51,4.18,D
10.66634,30.34192,332.48,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,303.07,3.73,D
10.66638,30.91952,337.67,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.94,3.71,D
10.66685,29.64235,338.72,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.94,6.13,D
10.66686,30.27317,339.41,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.43,4.18,D
10.66752,29.64656,341.66,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.92,6.13,D
10.66754,29.64279,347.89,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.64,7.5,D
10.66824,29.64699,340.26,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.55,7.5,D
10.6691,29.63332,334.81,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.41,5.15,D
10.66975,29.63378,330.1,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.45,1.93,D
10.67113,29.64596,349.89,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.14,6.13,D
10.67118,29.82977,339.71,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.14,3.93,D
10.67183,27.71265,335.11,0.39,0.44,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.19,2.85,D
10.67185,29.64639,338.62,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,302.8,3.81,D
10.67476,29.82917,332.7,0.45,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.37,2.96,D
10.68116,27.17186,334.85,0.42,0.45,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.54,3.49,D
10.6844,30.18159,335.57,0.44,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.63,3.99,D
10.68489,27.9143,341.4,0.57,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.44,4.96,D
10.68615,31.37468,344.78,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,314.21,12.14,D
10.68887,27.91362,346.58,0.57,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,314.59,4.96,D
10.68961,32.09348,336.92,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.17,2.4,D
10.68974,27.91882,337.73,0.57,0.43,2025-11-06,1110,N,VIIRS,l,2.0NRT,312.21,4.96,D
10.68997,27.99339,342.84,0.56,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.88,4.94,D
10.69194,29.11645,341.24,0.49,0.4,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.97,5.95,D
10.69255,28.31931,339.69,0.54,0.42,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.66,5.84,D
10.69307,27.98756,346.68,0.57,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.9,4.94,D
10.69393,27.99271,335.39,0.56,0.43,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.48,4.94,D
10.69416,29.11849,336.1,0.49,0.4,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.99,4.9,D
10.69626,29.29484,337.83,0.48,0.4,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.74,6.09,D
10.69839,28.35372,331.72,0.54,0.42,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.36,3.42,D
10.69922,28.35862,336.37,0.54,0.42,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.3,4.83,D
10.70046,28.00746,341.95,0.56,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.01,4.93,D
10.70221,26.68667,341.86,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.38,3.15,D
10.70221,30.59085,334.13,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.29,3.43,D
10.70285,30.29557,330.51,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.07,4.96,D
10.70418,26.68692,337.98,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.47,5.18,D
10.7044,26.67348,337.45,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,311.96,4.96,D
10.70581,26.68176,339.14,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,313.08,3.15,D
10.70628,26.67375,347.24,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.08,5.62,D
10.70652,26.68591,335.53,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.58,3.15,D
10.70701,26.67789,344.03,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.21,5.62,D
10.70775,26.68203,346.55,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.29,5.18,D
10.7087,26.67271,341.37,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.49,3.67,D
10.70941,26.67686,339.31,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.57,3.67,D
10.70985,26.66885,337.94,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.91,4.79,D
10.71012,26.681,335.11,0.45,0.47,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.06,2.86,D
10.71164,30.69526,337.84,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.83,3.71,D
10.71231,26.6678,348.92,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.14,7.85,D
10.71416,26.66809,347.27,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,313.26,4.79,D
10.71586,30.35393,333.09,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,303.42,2.28,D
10.71594,30.55319,336.45,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.3,3.98,D
10.71623,30.24481,340.84,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.84,3.47,D
10.71629,30.70231,339.64,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.84,6.19,D
10.71754,30.54108,342.76,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.8,5.66,D
10.71762,28.83287,350.08,0.51,0.41,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.72,9.05,D
10.71766,31.3771,349.49,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.9,6.02,D
10.71847,26.66734,347.65,0.45,0.47,2025-11-06,1110,N,VIIRS,n,2.0NRT,314.79,7.91,D
10.72047,31.37293,342.45,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.97,5.56,D
10.721,30.54053,341.78,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.66,5.66,D
10.72104,31.37656,340.4,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.35,6.02,D
10.72162,30.54438,345.05,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.94,5.66,D
10.72318,30.70121,337.48,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.62,4.33,D
10.72633,30.55151,337.72,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.8,4.44,D
10.72671,30.28763,341.8,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.95,11.47,D
10.72708,30.77065,342.37,0.42,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.8,6.83,D
10.72749,31.25902,340,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,303.56,3.16,D
10.72958,30.28312,343.76,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.89,11.47,D
10.72971,30.70411,338.41,0.42,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,311.29,3.69,D
10.73021,30.28706,351.31,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.09,11.47,D
10.73084,30.291,331.36,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.32,4.57,D
10.73087,31.25848,343.13,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.49,7.12,D
10.73274,30.3028,350.01,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.31,11.65,D
10.7356,30.2983,351.87,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.61,24.48,D
10.73623,30.30223,348.31,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.51,24.48,D
10.73798,30.77275,344.05,0.42,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.14,3.5,D
10.73829,31.15174,346.2,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.21,9.39,D
10.74169,31.15119,336.41,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.12,2.74,D
10.7448,31.21487,335.01,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.81,4.52,D
10.74508,31.15064,333,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.23,2.74,D
10.74716,29.51652,343.78,0.47,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.53,4.61,D
10.74819,31.21433,349.13,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.58,4.52,D
10.75078,29.51591,338.41,0.47,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.32,4.61,D
10.75158,29.51748,334.17,0.47,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.11,4.3,D
10.75343,27.21443,367,0.42,0.45,2025-11-06,1110,N,VIIRS,h,2.0NRT,312.01,9.1,D
10.75509,29.51955,333.3,0.47,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.21,2.59,D
10.75626,31.41892,337.32,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.26,2.4,D
10.75693,27.20988,356.42,0.42,0.45,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.55,7.52,D
10.75759,27.21371,340.91,0.42,0.45,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.82,5.22,D
10.75825,27.21753,338.04,0.42,0.45,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.87,5.22,D
10.75946,29.59286,331.45,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.86,3.17,D
10.75992,31.04584,338.29,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.67,3.44,D
10.76014,29.59707,337.9,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.93,3.17,D
10.76077,31.42564,334.54,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.48,5.13,D
10.76307,29.59227,345.04,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.81,3.17,D
10.76333,31.04529,341.01,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.56,3.44,D
10.76431,28.58098,333.44,0.52,0.42,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.75,2.18,D
10.7689,29.53205,337.87,0.47,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.38,6.25,D
10.77252,29.53145,340.34,0.47,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.82,6.25,D
10.77322,29.5357,342.06,0.47,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.39,6.25,D
10.77707,30.80132,341.09,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.56,3.94,D
10.77799,28.11198,345.14,0.55,0.43,2025-11-06,1110,N,VIIRS,n,2.0NRT,312.87,4.89,D
10.77828,31.09607,333.56,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.33,3.11,D
10.77997,31.26185,332.08,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.73,4.7,D
10.78051,30.30711,345.59,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.15,15.26,D
10.78063,29.35422,332.31,0.47,0.4,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.84,1.91,D
10.78194,29.65537,346.7,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.43,10.81,D
10.78217,26.85396,343.28,0.44,0.46,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.81,5.63,D
10.78287,26.85799,348.72,0.44,0.46,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.54,5.63,D
10.78429,29.35363,340.44,0.47,0.4,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.22,3.72,D
10.78623,29.65897,337.68,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,311.24,6.25,D
10.78807,29.90745,334.79,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,294.42,2.63,D
10.78872,29.91153,356.62,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,301.31,14.47,D
10.79115,28.60093,333.31,0.52,0.41,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.26,3.08,D
10.79163,29.90686,338.25,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,295.88,2.63,D
10.7954,32.31873,337.92,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.45,8.83,D
10.79593,29.6057,346.82,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,314.89,13.55,D
10.79725,29.38692,332.44,0.47,0.4,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.63,2.78,D
10.79872,32.31821,350.06,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.42,8.83,D
10.79954,29.60511,341.29,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.23,13.55,D
10.80336,31.14107,337.74,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,311.36,3.9,D
10.80604,31.11421,336.38,0.41,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.69,3.39,D
10.80676,29.60392,346.6,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.73,8.8,D
10.80944,31.11372,340.64,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.28,4.43,D
10.80973,30.39878,348.27,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.39,6.3,D
10.8105,31.69838,340.37,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.64,2.84,D
10.81254,32.31964,336.98,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.46,5.38,D
10.81257,30.80331,349.7,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.28,4.87,D
10.82517,27.58483,367,0.4,0.44,2025-11-06,1110,N,VIIRS,h,2.0NRT,309.04,10.15,D
10.82579,30.64166,345.04,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.76,5.07,D
10.82596,30.54307,334.54,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.16,3.77,D
10.82614,31.71056,344.61,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.17,7.58,D
10.82764,30.64112,337.41,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.89,2.81,D
10.8288,30.53867,334,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.19,3.77,D
10.82942,30.54251,347.71,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.69,3.77,D
10.83047,30.63672,344.76,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.01,4.66,D
10.83084,28.70203,347.98,0.51,0.41,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.81,9.41,D
10.83095,28.70039,348.25,0.51,0.41,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.32,11.52,D
10.83464,30.76486,339.4,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.26,4.26,D
10.8375,30.43817,345.4,0.43,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.49,4.82,D
10.84019,32.32248,332.83,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.77,1.45,D
10.84197,31.29665,337.92,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.53,6.03,D
10.84356,30.8214,334.82,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.24,2.85,D
10.84415,30.82516,333.66,0.41,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.62,2.3,D
10.84488,29.61056,340.32,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.23,3.16,D
10.85126,29.69535,339.21,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.3,3.09,D
10.85241,29.72511,334.98,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.39,2.98,D
10.85309,29.72928,336.95,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.02,2.98,D
10.85426,30.43148,336.49,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.03,4.09,D
10.85548,31.29448,333.86,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.96,3.1,D
10.85886,31.29394,339.66,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.14,4.47,D
10.86463,31.69341,332.87,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.25,3.22,D
10.86488,30.56436,336.4,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.95,7.11,D
10.86854,31.69646,335.4,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.4,4.88,D
10.86876,29.21052,335.64,0.48,0.4,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.05,3.82,D
10.87206,30.65342,337.99,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,304.22,2.97,D
10.88017,30.65991,342.66,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.31,4.05,D
10.88137,31.69074,333.25,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.42,1.54,D
10.88361,30.65935,336.99,0.42,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.88,4.05,D
10.88645,30.65499,347.73,0.42,0.38,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.07,5.88,D
10.88716,28.75948,339.91,0.51,0.41,2025-11-06,1110,N,VIIRS,l,2.0NRT,310,7.24,D
10.88783,29.69365,347.28,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.71,6.7,D
10.88805,31.71169,339.42,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.25,3.76,D
10.88906,29.69396,345.69,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.57,4.4,D
10.89062,29.68113,335.94,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.92,3.15,D
10.89071,31.20995,341.6,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.16,2.85,D
10.89247,28.76808,338.46,0.51,0.41,2025-11-06,1110,N,VIIRS,l,2.0NRT,311.73,4.34,D
10.8952,29.37124,341.16,0.47,0.4,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.25,4.73,D
10.9034,31.31298,333.3,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.08,3.19,D
10.90397,31.31662,335.11,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.85,3.97,D
10.90567,31.67909,336.06,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.19,3.35,D
10.91431,32.21276,333.92,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.13,2.02,D
10.91764,32.21224,341.8,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.34,2.02,D
10.92096,32.21171,338.06,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.49,2.9,D
10.92102,32.19004,334.91,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.95,2.08,D
10.92157,32.19357,336.2,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,307.65,3.1,D
10.92182,31.62873,337.08,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,312.04,3.9,D
10.92191,29.87027,330.9,0.45,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,305.83,3.64,D
10.92198,32.24041,343.38,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.52,4.04,D
10.9253,32.23988,355.02,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.88,6.58,D
10.92984,32.20309,344.17,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.42,13.2,D
10.93528,29.66123,343.15,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.51,6.66,D
10.94284,31.29482,338.06,0.4,0.37,2025-11-06,1110,N,VIIRS,n,2.0NRT,310.44,3.63,D
10.94313,32.201,336.03,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,310.63,3.21,D
10.94643,28.44541,346.72,0.53,0.42,2025-11-06,1110,N,VIIRS,n,2.0NRT,311.21,8.91,D
10.94867,29.51611,333.45,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.39,3.09,D
10.95127,29.71404,335.62,0.45,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,306.34,3.05,D
10.95484,29.71339,339.58,0.45,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.05,3.05,D
10.95868,31.60075,338.26,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,306.8,2.47,D
10.96203,31.62231,347.15,0.39,0.36,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.66,9.38,D
10.96564,29.25369,337.57,0.48,0.4,2025-11-06,1110,N,VIIRS,l,2.0NRT,310.88,5.52,D
10.96982,29.57818,342.27,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,308.19,4.56,D
10.97049,29.5823,338.98,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.04,4.56,D
10.97343,29.57758,345.15,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,305.4,5.97,D
10.97409,29.58171,343.03,0.46,0.39,2025-11-06,1110,N,VIIRS,n,2.0NRT,307.04,5.97,D
10.98289,29.56736,331.74,0.46,0.39,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.49,2.69,D
10.98952,31.28358,333.63,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,308.43,1.41,D
10.9929,31.28303,336.5,0.4,0.37,2025-11-06,1110,N,VIIRS,l,2.0NRT,311,2.73,D
10.9982,29.33723,339.02,0.47,0.4,2025-11-06,1110,N,VIIRS,n,2.0NRT,309.01,5.47,D
10.99839,30.40915,331.55,0.43,0.38,2025-11-06,1110,N,VIIRS,l,2.0NRT,304.85,2.3,D
10.9998,31.63399,335.68,0.39,0.36,2025-11-06,1110,N,VIIRS,l,2.0NRT,309.06,5.13,D
